wavelength_um,PC1_U,PC2_U,PC3_U,PC4_U,PC5_U,PC6_U,PC7_U,PC8_U,PC9_U
2.906131938,-0.7860498683682298,-0.09358758375531176,0.13081368155514556,-0.34704513163454714,-0.7761938823634456,-0.7282543509941988,0.5717415810530351,-0.5824881977103064,0.4662689279223389
2.906976744,-0.7860246292180433,-0.09390580948935297,0.1313213470070375,-0.34598980307251226,-0.7765686767092301,-0.7265267602795396,0.5685496652387072,-0.5800955510582848,0.4662689279223389
2.907822041,-0.7855252643484921,-0.09210603272146131,0.1288475100343969,-0.35067609370298486,-0.7771193979716929,-0.7332162934863037,0.5782063456120515,-0.5884670841085786,0.4709505301468766
2.90866783,-0.785836058102345,-0.09402947539787082,0.13156444583753465,-0.3455356860112063,-0.7771412957335493,-0.7258471776337713,0.5675609510559587,-0.5792416844520338,0.4669028948902406
2.909514111,-0.7847256440795782,-0.09034899300262324,0.12683779453292487,-0.35371538731038943,-0.7790986875076329,-0.7362192296717868,0.5815621012610064,-0.5917861894118716,0.47494939871367
2.910360885,-0.7851318844200311,-0.09257320848374227,0.129549515488074,-0.3489678895977412,-0.7773605712808432,-0.7303934918223504,0.5741596990941956,-0.5849628583836931,0.46978012959073895
2.911208151,-0.7842991483814189,-0.08339570266854336,0.11964738829512403,-0.3649997026783302,-0.78827816969199,-0.7478093589801373,0.593085173967346,-0.6031675085647745,0.4882334450258048
2.912055911,-0.7845016239997129,-0.08854474970151999,0.12476923816329337,-0.357145616474919,-0.7807416155043121,-0.7404548204877283,0.586694433429998,-0.596475764001686,0.47787540010401086
2.912904165,-0.7856850018580872,-0.09359525753483805,0.13091476269203087,-0.34678088815611985,-0.7772501886853677,-0.72768297053935,0.5699699394677792,-0.581342892244845,0.4681220621362144
2.913752914,-0.7852961518907248,-0.09282268502377339,0.12947494316180755,-0.34970352633002255,-0.7751664751286046,-0.7324028247294024,0.5784160803401116,-0.5880388124565418,0.4681220621362144
2.914602157,-0.7860450766884205,-0.09450621387002274,0.13248730010361742,-0.34371321223238527,-0.7785213016235886,-0.7226127390863255,0.5614315153150998,-0.5738111999041958,0.46529359412555865
2.915451895,-0.7846737987165755,-0.08993754068551728,0.12614248146750295,-0.3551514502491844,-0.7785424545636143,-0.7385593298216437,0.5852633023444129,-0.5948697453065439,0.4756321323714207
2.916302129,-0.7841389319822667,-0.08787286111311063,0.1238914054181972,-0.35874736632702336,-0.7811907430689112,-0.7423428489337501,0.5893346235361604,-0.5988954988356989,0.48021620121627967
2.917152859,-0.7856364920165329,-0.09429634583816181,0.13190284601506336,-0.3448288429331742,-0.7770088664118503,-0.7247163909841762,0.5659863367417095,-0.5775190687996258,0.46587879440362423
2.918004085,-0.7843365490989538,-0.09107605409818981,0.1273505879186742,-0.352961651709724,-0.7766809958414717,-0.7361500739811995,0.5829685576727021,-0.5923750629334233,0.47221846408269297
2.918855809,-0.7835773532339609,-0.08688955481044465,0.12296142419319339,-0.35963585622957706,-0.7822981441684931,-0.7426899289366949,0.5891865754928252,-0.5990453939139123,0.4819718020504829
2.919708029,-0.7833840878869093,-0.08506223114168937,0.1210753875032358,-0.3626303962715205,-0.7849439002795643,-0.7458483569634968,0.5920981870117704,-0.6019362275651666,0.4859901772932147
2.920560748,-0.7843922812632422,-0.09237201772565244,0.12896988513391078,-0.34991149878128763,-0.7758742048332191,-0.7322232975978789,0.577490780069261,-0.5876319543871064,0.46997519635009627
2.921413964,-0.7852427139415222,-0.09464737206058858,0.13227405627786504,-0.34404532646725683,-0.7762460198916775,-0.7236990994955443,0.564628119317468,-0.5764776192097828,0.46485469391700784
2.92226768,-0.7857824280404718,-0.0948693804051874,0.13313168148699808,-0.34242498414126354,-0.7792337981879283,-0.7203667843872669,0.5575674613840221,-0.5699762413960251,0.4631478597726407
2.923121894,-0.7853961200856974,-0.09513715595793507,0.13317457361172183,-0.3422505768640966,-0.7776856115282625,-0.7206942543700446,0.5593225709377748,-0.5722535759057341,0.46548866088491603
2.923976608,-0.7856159944298066,-0.09499039000540836,0.1331665775114691,-0.34226892253523306,-0.7789267826288416,-0.7202094703759314,0.5574680224482487,-0.5698948697821365,0.46324539315231933
2.924831822,-0.7849894064241711,-0.09491276677404692,0.1324473630594218,-0.34363365947907315,-0.7752908603745222,-0.7232753148119476,0.564557303003405,-0.5762998864741872,0.4643182603287783
2.925687537,-0.7843440498458482,-0.09246752676621706,0.12908904441049798,-0.3498022474303071,-0.7758359209910621,-0.7321156160269635,0.5772687080042552,-0.5874499389349901,0.470072729729775
2.926543752,-0.7833451140728656,-0.08798049079005496,0.12400873949798649,-0.35798227779982367,-0.7803808238089655,-0.7413510678253337,0.5880762151678021,-0.5978462332882056,0.4797773010077289
2.927400468,-0.7830133911748373,-0.08717236310051966,0.12339599485908374,-0.35856637764316884,-0.7819653577740263,-0.7411590458137055,0.5869288428319476,-0.5970967578971407,0.4808989348740239
2.928257687,-0.7833022562417774,-0.0837715211017474,0.12000025967582603,-0.36394667760863647,-0.7868481117748555,-0.7467334109710081,0.5923942830984429,-0.6026000486258243,0.4877457781274179
2.929115407,-0.7827470534067559,-0.08863201434818237,0.1247605467499746,-0.3562823827205206,-0.7793992975989623,-0.7388543478241475,0.5852139529966359,-0.5952337762107764,0.47807046686336824
2.92997363,-0.7841189995965874,-0.09360078659136761,0.13063020582000678,-0.346709562161165,-0.7752552578909576,-0.7277480480399018,0.5711344607019868,-0.582271492254375,0.46782946199718484
2.930832356,-0.7827828309114326,-0.0871332661776523,0.123335154965859,-0.35850056357631327,-0.7815214439622492,-0.7409996493223513,0.5869411801688914,-0.5971181714797421,0.4809477015638665
2.931691586,-0.784409089729836,-0.0799865769231561,0.11671229801770995,-0.36884982558940066,-0.7936706797545324,-0.750802924005541,0.5945607194659295,-0.605340987198867,0.4928662805605049
2.93255132,-0.7821710606396404,-0.08431098780243651,0.1204539514510143,-0.36330499045679293,-0.7857159825904538,-0.746368976967915,0.5926903791851152,-0.6027285301214361,0.48776528480334974
2.933411558,-0.7837925584048914,-0.09231188677634034,0.12908904441049798,-0.3493540536350172,-0.7762132477310763,-0.730948212437059,0.5753440834408853,-0.586197244352779,0.4713406636655913
2.9342723,-0.7835818637053674,-0.08261455126549705,0.11903898936287921,-0.36532877301261035,-0.7886952699178225,-0.747792004979991,0.5929864752717877,-0.603242456103882,0.48890642534558093
2.935133549,-0.7833358759592073,-0.08779832706991891,0.12438681597731063,-0.3566399999062975,-0.7816185687291214,-0.738535468071441,0.5833880271288221,-0.5937990661764492,0.4787044338312699
2.935995302,-0.7832807591123139,-0.08245320513186999,0.11878780751799527,-0.3656249363134616,-0.788546305551456,-0.7478093589801373,0.593134523315125,-0.6033709375994922,0.4889161786835487
2.936857562,-0.7829513276451299,-0.08363772186898395,0.11984642166010126,-0.36400426491713483,-0.786326736492563,-0.7466119329699759,0.5924189577723323,-0.602503687504117,0.4872190978771543
2.937720329,-0.7839837383549775,-0.09485289161738555,0.132182926809228,-0.34389625760582854,-0.7742546642420615,-0.7239935968780421,0.5661190864872336,-0.5773183164627326,0.46461086046781436
2.938583603,-0.7833286536364734,-0.09304420145942888,0.12940758470859332,-0.3492489156632164,-0.7734156969306754,-0.7316510494430217,0.578132321590385,-0.5879959852913372,0.4691949293126733
2.939447384,-0.7836281739960508,-0.09483575350977644,0.13186621170792895,-0.34440730383496365,-0.7727502731061046,-0.7249389560360654,0.5685814955680234,-0.5797082864169296,0.46524482743571605
2.940311673,-0.7830384994656683,-0.09396231998883836,0.13085366205640758,-0.34604212525566375,-0.7736364621216344,-0.7269665974132703,0.5708809284277745,-0.5817061736736849,0.4669516615800832
2.941176471,-0.7816641978074359,-0.08926862322713001,0.12516904317591032,-0.35566364822449115,-0.7767602448843781,-0.7389220284247223,0.5867314454408313,-0.5961973874278608,0.4776803333446535
2.942041777,-0.7824402717450615,-0.09187757053151811,0.12813281511727553,-0.35082697245125183,-0.7743732398776894,-0.733219937826335,0.5797361753931928,-0.5896555379429836,0.4714381970452635
2.942907593,-0.7831897255486644,-0.0947560642608509,0.1315361118301195,-0.3450459470862158,-0.7716448085432845,-0.7263223301578048,0.5712100885774593,-0.5816282282330154,0.4647083938474866
2.943773918,-0.7839768668466864,-0.09610985670376895,0.13403637069924612,-0.34022120011259654,-0.7749361762181989,-0.717930976926597,0.5565607346893358,-0.568917553872187,0.4608070586603719
2.944640754,-0.7826566630029184,-0.09385398196301492,0.13021884122767577,-0.34726182444966963,-0.7715237005134271,-0.7292633125627613,0.5756525168645016,-0.5857335332215362,0.4670491949597619
2.9455081,-0.781405419255323,-0.08745050809380552,0.1231482895795262,-0.3588460874273056,-0.7792753592461454,-0.7420846214115597,0.589729418318391,-0.5993237704877358,0.48167920191144686
2.946375958,-0.7822307408585306,-0.09247803394126101,0.1285041992083445,-0.3503253047266434,-0.7724322341839102,-0.7330969847352921,0.580784849033493,-0.5902015842993327,0.4698776629704176
2.947244327,-0.7839622161673394,-0.0962311417729988,0.13435234703041438,-0.33963685346649897,-0.7758870157687296,-0.7167299933464062,0.5539550891266184,-0.5664200877333295,0.460319391761985
2.948113208,-0.7833371205152068,-0.09613116619922259,0.1336436057314157,-0.34079271301565467,-0.7728249042536567,-0.7198498954928801,0.5609353076231843,-0.5729733934848973,0.4625626594945751
2.948982601,-0.7815506035340269,-0.08937938144495644,0.12523857448245382,-0.35538031866667713,-0.7764466748931752,-0.738431604380561,0.5862132772891551,-0.5956513410715117,0.4771926664462666
2.949852507,-0.7813276498186988,-0.08512289335266114,0.12114057310311918,-0.3620051626363891,-0.7833167625057219,-0.7451281659573857,0.5920241629901019,-0.6019255207738651,0.4867363076477504
2.950722927,-0.7825919433067152,-0.08152644868140439,0.11799428148208167,-0.3665545600078014,-0.7894996774962124,-0.7486163199869861,0.5938710623307225,-0.6041525333644618,0.49065714951079975
2.951593861,-0.7818764934458846,-0.08434925831827851,0.12058866835743995,-0.3625892624797343,-0.784550783316721,-0.7452409669583429,0.5916046935339837,-0.6017006781565459,0.486185244052572
2.952465309,-0.7811714789226046,-0.08752952834656828,0.12333080925920044,-0.3586321917100244,-0.779100177151298,-0.7420651849313945,0.5899144783725615,-0.599473665565949,0.48167920191144686
2.953337271,-0.7830369792697497,-0.09616530467993503,0.1335935866477709,-0.3409088748436563,-0.7721188131570703,-0.7200892071549116,0.5616250881317604,-0.5732185790056894,0.46105089210956535
2.954209749,-0.7827564418694627,-0.09651664572408704,0.13383420842547386,-0.3403625358211678,-0.7706077186246302,-0.7196153561808905,0.5617865838723664,-0.5736068072582604,0.46105089210956535
2.955082742,-0.782721750219013,-0.0962366511531702,0.13352722770709097,-0.3410417369911202,-0.7713161931510754,-0.7203342456369911,0.5623721138837614,-0.5738721215466989,0.4605144585213359
2.955956252,-0.7822792423473602,-0.09537150137884935,0.1322754903610635,-0.3434148277067763,-0.7708302713879844,-0.7239324240275237,0.5680398864761518,-0.5790385766210554,0.46446456039829315
2.956830278,-0.7813149982248273,-0.08329928851552339,0.11939403359691066,-0.36403717195056373,-0.7856712932805434,-0.7462908839672525,0.5924683071201114,-0.6025679282519212,0.48788720152794973
2.957704821,-0.7812366969980556,-0.08482721672461098,0.12093197918349238,-0.36169254581882343,-0.7833125915034644,-0.7442084039495817,0.5907780919586892,-0.6007263601481602,0.4850928702001747
2.958579882,-0.7811457775883119,-0.08999468082845044,0.12639453245371907,-0.3528669617210336,-0.7768643709764713,-0.7344038277163815,0.5799335727843091,-0.5904692540818564,0.4756321323714207
2.95945546,-0.7809659684809571,-0.09183111465084834,0.1280285181574619,-0.35024912494425847,-0.7733149970190091,-0.7321399983971704,0.5788232124592859,-0.5888846489693157,0.47173079718429956
2.960331557,-0.7810596108789944,-0.09139768384212463,0.12782861565115178,-0.3501691608530273,-0.7748692912176983,-0.7313640142805868,0.5765778171353542,-0.5873107506480783,0.47290119774043715
2.961208173,-0.7810864788105215,-0.08416504825693517,0.12053217417087436,-0.3630335074310111,-0.7847481611021587,-0.7460305739650434,0.5927644032067839,-0.6027071165388347,0.487911584872871
2.962085308,-0.7811133272523577,-0.08676476734953435,0.12300922696644247,-0.35845120302617217,-0.7805190627409541,-0.7406933512197534,0.5875580470161258,-0.5974607888013715,0.4807038681146731
2.962962963,-0.7810640406073948,-0.09171409935125246,0.12815619501910053,-0.34974227436188426,-0.7742612186741816,-0.7311172403984927,0.5767382025156352,-0.5873535778132811,0.4718283305639782
2.963841138,-0.7805869357495071,-0.08736184642574181,0.12330473501924581,-0.3579000102162537,-0.7788637707018689,-0.7406167333091034,0.5879898538091897,-0.5978355264969059,0.4801674345264436
